String ID,en-us,ko-kr,vi-vn,zh-cn,es-us,de-de,es-es,fi-fi,fr-fr,he-il,it-it,ja-jp,pt-pt,sv-se,th-th
c19.eligibility/workflow_probably_best,"This site will have the most up-to-date information, but we'll continue here for your convenience.",,,,"Este sitio tendrá la información más actualizada, pero continuaremos aquí para su comodidad.",,,,,,,,,,
c19.eligibility/state_prompt,"What state do you reside in?",,,"您居住在哪個州？","¿En qué estado resides?",,,,,,,,,,
c19.eligibility/eligible_message,"It looks like you are eligible for the COVID-19 vaccine according to your state's guidelines.",,,"根據您所在州的指南，您似乎有資格使用COVID-19疫苗。","Parece que usted es elegible para la vacuna COVID-19 de acuerdo con las directrices de su estado.",,,,,,,,,,
c19.eligibility/ineligible_message,"Unfortunately, according to your state's guidelines you are not yet eligible for the COVID-19 vaccine.",,,"不幸的是，根據您所在州的指南，您還沒有資格使用COVID-19疫苗。","Desafortunadamente, de acuerdo con las directrices de su estado, aún no es elegible para la vacuna COVID-19.",,,,,,,,,,
c19.eligibility/for_more_info,"For more information, consult your state's website at $INFO_LINK",,,"有關更多信息，請訪問您所在州的網站 $INFO_LINK","Para obtener más información, consulte el sitio web de su estado en $INFO_LINK",,,,,,,,,,
c19.eligibility.question/age.16_up,"Are you at least 16 years of age?",,,"您至少16歲嗎？","¿Tienes más de 16 años?",,,,,,,,,,
c19.eligibility.question/age.55_up,"Are you age 55+?",,,"您年齡在55歲以上嗎？","¿Tienes más de 55 años?",,,,,,,,,,
c19.eligibility.question/age.60_up,"Are you age 60+?",,,"您年滿60歲嗎？","¿Tienes más de 60 años?",,,,,,,,,,
c19.eligibility.question/age.65_up,"Are you age 65+?",,,"您年滿65歲嗎？","¿Tienes más de 65 años?",,,,,,,,,,
c19.eligibility.question/age.70_up,"Are you age 70+?",,,"您年滿70歲嗎？","¿Tienes más de 70 años?",,,,,,,,,,
c19.eligibility.question/age.75_up,"Are you age 75+?",,,"您年滿75歲嗎？","¿Tienes más de 75 años?",,,,,,,,,,
c19.eligibility.question/age.80_up,"Are you age 80+?",,,"您年滿80歲嗎？","¿Tienes más de 80 años?",,,,,,,,,,
c19.eligibility.question/health,"Are you age 16+, and have a high-risk medical condition?",,,"您的年齡在16歲以上，並且有高風險的醫療條件？","¿Tiene más de 16 años y tiene una afección médica de alto riesgo?",,,,,,,,,,
c19.eligibility.question/healthcare_worker,"Are you a healthcare worker?",,,"您是醫護人員嗎？","¿Es usted un trabajador sanitario?",,,,,,,,,,
c19.eligibility.question/healthcare_worker.in_hospital,"Are you a healthcare worker within a hospital?",,,"您是醫院內的醫護人員嗎？","¿Es usted un trabajador sanitario dentro de un hospital?",,,,,,,,,,
c19.eligibility.question/long_term_care_resident,"Are you a long-term care resident?",,,"您是長期護理居民嗎？","¿Es usted un residente de cuidado a largo plazo?",,,,,,,,,,
c19.eligibility.question/essential_worker,"Are you classified as an essential worker?",,,"您被歸類為基本工嗎？","¿Está clasificado como un trabajador esencial?",,,,,,,,,,
c19.eligibility.question/essential_worker.1b,"Are you as an essential frontline worker? This includes first responders; corrections officers; and workers in the food and agricultural sector, USPS, manufacturing, grocery stores, public transit, education, or child care.",,,"您是基本的前線工作人員嗎？ 這包括第一響應者； 懲教人員； 以及食品和農業部門，美國郵政，製造，雜貨店，公共交通，教育或託兒所的工人。","¿Eres un trabajador esencial de primera línea? Esto incluye socorristas; oficiales de correccionales; y trabajadores del sector alimentario y agrícola, USPS, manufactura, supermercados, transporte público, educación o cuidado de niños.",,,,,,,,,,
c19.eligibility.question/essential_worker.k12,"Are you K-12 personnel?",,,"您是K-12人員嗎？","¿Eres personal de K-12?",,,,,,,,,,
c19.eligibility.question/essential_worker.leo,"Are you a law enforcement officer?",,,"您是執法人員嗎？","¿Eres un oficial de la ley?",,,,,,,,,,
c19.eligibility.question/essential_worker.firefighter_leo,"Are you a firefighter or law enforcement officer?",,,"您是消防員還是執法人員？","¿Es usted bombero o oficial de la ley?",,,,,,,,,,
c19.eligibility.question/essential_worker.leo_corrections,"Are you a law enforcement office or corrections staff?",,,"您是執法部門或懲教人員嗎？","¿Es usted un agente de la ley o personal correccional?",,,,,,,,,,
c19.eligibility.question/essential_worker.ff_leo_corrections,"Are you a firefighter, law enforcement officer, or corrections staff?",,,"您是消防員，執法人員還是管教人員？","¿Es usted bombero, oficial de policía o personal correccional?",,,,,,,,,,
c19.eligibility.question/congregate,"Do you live in a congregate setting (e.g. homeless shelter, group home, correctional facility, behavioral health institution, etc...)?",,,"您是否居住在聚集的環境中（例如，無家可歸者收容所，團體住所，教養所，行為健康機構等）？","¿Vives en un entorno congregado (por ejemplo, refugio para personas sin hogar, hogar en grupo, centro correccional, institución de salud conductual, etc...)?",,,,,,,,,,
c19.eligibility.question/multigenerational.do,"Do you live in a multigenerational household?",,,"您生活在多代家庭中嗎？","¿Vives en un hogar multigeneracional?",,,,,,,,,,
c19.eligibility.question/congregate.do,"Do you work or live in a congregate setting? ",,,"您是在集體環境中工作還是生活？","¿Trabaja o vive en un entorno congregado? ",,,,,,,,,,
c19.eligibility.question/long_term_care_resident.are,"Are you a long term care resident or work in a long term care facility?",,,"您是長期護理居民還是在長期護理機構中工作？","¿Es usted un residente de cuidado a largo plazo o trabaja en un centro de atención a largo plazo?",,,,,,,,,,
c19.eligibility.question/essential_worker.are,"Are you a first responder?",,,"您是第一反應者嗎？","¿Eres socorrista?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you,"Are you a K-12 educator or work in a licensed child care facility? ",,,"您是K-12的教育工作者，還是在有執照的托兒所工作？","¿Es usted educador k-12 o trabaja en un centro de cuidado infantil con licencia? ",,,,,,,,,,
c19.eligibility.question/government.are,"Are you a member of the state executive or judiciary branch?",,,"您是州行政或司法部門的成員嗎？","¿Es usted miembro del poder ejecutivo o judicial estatal?",,,,,,,,,,
c19.eligibility.question/health.are,"Are you age 16+, and have two or more high-risk medical conditions?",,,"您的年齡在16歲以上，並且有兩個或多個高風險的醫療條件？","¿Tiene más de 16 años y tiene dos o más condiciones médicas de alto riesgo?",,,,,,,,,,
c19.eligibility.question/age.are,"Are you age 50+?",,,"您年齡在50歲以上嗎？","¿Tienes más de 50 años?",,,,,,,,,,
c19.eligibility.question/clinical_trial.are,"Are you age 18+ and are someone who received a placebo during a COVID-19 clinical trial?",,,"您是否年滿18歲，並且在COVID-19臨床試驗期間是否接受過安慰劑？","¿Tienes más de 18 años y eres alguien que recibió un placebo durante un ensayo clínico con COVID-19?",,,,,,,,,,
c19.eligibility.question/healthcare_worker.are,"Are you a healthcare worker with direct patient contact?",,,"您是與患者直接接觸的醫護人員嗎？","¿Es usted un trabajador sanitario con contacto directo con el paciente?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_a,"Are you a sworn law enforcement officer or firefighter, 50 years of age or older?",,,"您是50歲或以上的宣誓就職執法人員或消防員嗎？","¿Es usted un oficial o bombero jurado, de 50 años de edad o más?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_a_k,"Are you a K-12 school employee, 50 years of age or older?",,,"您是50歲以上的K-12學校僱員嗎？","¿Es usted un empleado de la escuela K-12, de 50 años de edad o más?",,,,,,,,,,
c19.eligibility.question/health.are_you,"Are you a parent of a child with a complex medical condition?",,,"您是患有復雜疾病的孩子的父母嗎？","¿Es usted padre de un niño con una condición médica compleja?",,,,,,,,,,
c19.eligibility.question/health.are_you_an,"Are you an adult with intellectual or developmental disabilities or are you a caregiver to an adult with intellectual or developmental disabilities?",,,"您是智障或發育障礙的成年人還是看護智障或發育障礙的成年人？","¿Es usted un adulto con discapacidades intelectuales o del desarrollo o es un cuidador de un adulto con discapacidades intelectuales o del desarrollo?",,,,,,,,,,
c19.eligibility.question/healthcare_worker.are_you,"Are you a caregiver to an adult aged 65 or older?",,,"您是65歲以上成人的照料者嗎？","¿Es usted cuidador de un adulto de 65 años o más?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_an,"Are you an educator or child care provider?",,,"您是教育者還是托兒服務提供者？","¿Es usted educador o proveedor de cuidado infantil?",,,,,,,,,,
c19.eligibility.question/health.are_you_a,"Are you a person age 26+ with a high-risk medical condition?",,,"您是26歲以上的高病患者嗎？","¿Es usted una persona de más de 26 años con una condición médica de alto riesgo?",,,,,,,,,,
c19.eligibility.question/exposure_to_infectious_material.do,"Do you have exposure to COVID-19 infectious material?",,,"您是否接觸過COVID-19傳染性物質？","¿Tiene exposición al material infeccioso COVID-19?",,,,,,,,,,
c19.eligibility.question/health.are_you_currently,"Are you currently pregnant?",,,"你現在懷孕了嗎?","¿Estás embarazada actualmente?",,,,,,,,,,
c19.eligibility.question/age.are_you,"Are you age 40+?",,,"你是40歲以上嗎？","¿Tienes más de 40 años?",,,,,,,,,,
c19.eligibility.question/health.are_you_age,"Are you age 55+ and have a high-risk medical condition?",,,"您年滿55歲並有高危醫療條件嗎？","¿Tiene más de 55 años y tiene una condición médica de alto riesgo?",,,,,,,,,,
c19.eligibility.question/congregate.are,"Are you a resident or staff of public or private low income and affordable senior housing?",,,"您是公共或私人低收入和負擔得起的高級住房的居民或工作人員嗎？","¿Es usted residente o personal de bajos ingresos públicos o privados y viviendas para personas de la tercera edad asequibles?",,,,,,,,,,
c19.eligibility.question/people_of_color.are,"Are you Native American or a person of color who may be at elevated risk for COVID-19 related complications?",,,"您是美國原住民還是有色人種，他們患COVID-19相關並發症的風險可能較高？","¿Es usted nativo americano o una persona de color que puede estar en alto riesgo de complicaciones relacionadas con COVID-19?",,,,,,,,,,
c19.eligibility.question/health.are_you_an_adult,"Are you an adult with a high-risk medical condition?",,,"您是患有高危疾病的成年人嗎？","¿Es usted un adulto con una condición médica de alto riesgo?",,,,,,,,,,
c19.eligibility.question/health.are_you_age_45,"Are you age 45+, and have a high-risk medical condition?",,,"您是否已年滿45歲，並有高風險的醫療條件？","¿Tiene más de 45 años y tiene una afección médica de alto riesgo?",,,,,,,,,,
c19.eligibility.question/multigenerational.are,"Are you age 50+ and live in a multigenerational household?",,,"您是否年滿50歲並居住在多代家庭中？","¿Tienes más de 50 años y vives en un hogar multigeneracional?",,,,,,,,,,
c19.eligibility.question/health.are_you_a_person,"Are you a person with a rare condition or disability that put you at higher risk?",,,"您是患有罕見疾病或殘疾的人，使您處於較高的風險中嗎？","¿Es usted una persona con una condición rara o discapacidad que lo pone en mayor riesgo?",,,,,,,,,,
c19.eligibility.question/age.are_you_age,"Are you age 16+ and have a high-risk medical conditions?",,,"您年滿16歲並有高風險的醫療條件嗎？","¿Tienes más de 16 años y tienes unas condiciones médicas de alto riesgo?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_a_transportation,"Are you a transportation worker?",,,"您是運輸工人嗎？","¿Eres un trabajador del transporte?",,,,,,,,,,
c19.eligibility.question/housing.are,"Are you experiencing homelessness or living in a shelter?",,,"您正在無家可歸或居住在庇護所中？","¿Estás experimentando la falta de vivienda o viviendo en un refugio?",,,,,,,,,,
c19.eligibility.question/tribal.are,"Are you a member of a tribal community?",,,"您是部落社區的成員嗎？","¿Eres miembro de una comunidad tribal?",,,,,,,,,,
c19.eligibility.question/worker.are,"Are you a migrant farm worker?",,,"您是農民工嗎？","¿Eres un trabajador agrícola migrante?",,,,,,,,,,
c19.eligibility.question/housing.are_you,"Are you experiencing homelessness?",,,"您正在無家可歸嗎？","¿Estás experimentando la falta de vivienda?",,,,,,,,,,
c19.eligibility.question/government.are_you,"Are you a Continuity of Government personnel?",,,"您是政府人員的連續性嗎？","¿Es usted una continuidad del personal del Gobierno?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_a_medical,"Are you a medical first responder?",,,"您是醫療急救人員嗎？","¿Eres socorrista médico?",,,,,,,,,,
c19.eligibility.question/congregate.do_you,"Do you work in a congregate setting?",,,"您在聚會場所工作嗎？","¿Trabaja en una configuración congregada?",,,,,,,,,,
c19.eligibility.question/worker.are_you,"Are you a grocery store worker?",,,"您是雜貨店的工作人員嗎？","¿Eres trabajador de una tienda de comestibles?",,,,,,,,,,
c19.eligibility.question/worker.are_you_a,"Are you a restaurant or delivery worker?",,,"您是飯店或送貨員嗎？","¿Eres un restaurante o repartidor?",,,,,,,,,,
c19.eligibility.question/worker.are_you_a_hotel,"Are you a hotel worker?",,,"您是酒店工人嗎？","¿Eres un trabajador del hotel?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_a_frontline,"Are you a frontline healthcare worker?",,,"您是一線醫護人員嗎？","¿Es usted un trabajador sanitario de primera línea?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_an_essential,"Are you an essential worker outside of healthcare?",,,"您是醫療保健以外的重要工作人員嗎？","¿Es usted un trabajador esencial fuera de la atención médica?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_an_educator,"Are you an educator with age of 40+?",,,"您是40歲以上的教育家嗎？","¿Eres educador con más de 40 años?",,,,,,,,,,
c19.eligibility.question/worker.do,"Do you work in the funeral services industry?",,,"您在the儀服務行業工作嗎？","¿Trabajas en la industria de servicios funerarios?",,,,,,,,,,
c19.eligibility.question/health.are_you_on,"Are you on the Wyoming Medicaid Community Choices Waiver and Developmental waivers?",,,"您是否在懷俄明州醫療補助計劃的社區選擇豁免和發展豁免中？","¿Está en la Exención de Opciones comunitarias de Wyoming Medicaid y exenciones de desarrollo?",,,,,,,,,,
c19.eligibility.question/housing.do,"Do you live in a college dormitory?",,,"你住在大學宿舍裡嗎？","¿Vives en un dormitorio universitario?",,,,,,,,,,
c19.eligibility.question/healthcare_worker.are_you_a,"Are you a non-frontline essential health care worker?",,,"您是非前線基本衛生保健工作者嗎？","¿Es usted un trabajador de atención médica esencial que no es de primera línea?",,,,,,,,,,
c19.eligibility.question/congregate.are_you,"Are you a high-risk resident in a congregate setting?",,,"您是聚集地區中的高危居民嗎？","¿Es usted un residente de alto riesgo en un entorno congregado?",,,,,,,,,,
c19.eligibility.question/age.are_you_aged,"Are you aged 55+ with underlying health conditions?",,,"您55歲以上有健康狀況嗎？","¿Tiene más de 55 años con condiciones de salud subyacentes?",,,,,,,,,,
c19.eligibility.question/age.are_you_a,"Are you a school age child or in daycare?",,,"您是學齡兒童還是正在日託中心？","¿Es usted un niño en edad escolar o en la guardería?",,,,,,,,,,
c19.eligibility.question/age.are_you_age_18,"Are you at least 18 years of age?",,,"您年滿18歲嗎？","¿Tienes más de 18 años?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_a_caregiver,"Are you a caregiver to an individual 16 or older with disabilities?",,,"您是16歲或以上殘障人士的照料者嗎？","¿Es usted un cuidador de una persona de 16 años o más con discapacidades?",,,,,,,,,,
c19.eligibility.question/age.are_you_age_45,"Are you age 45+?",,,"您年齡在45歲以上嗎？","¿Tienes más de 45 años?",,,,,,,,,,
c19.eligibility.question/veteran.are,"Are you a veteran?",,,"你是老兵嗎？","¿Eres un veterano?",,,,,,,,,,
c19.eligibility.question/congregate.are_you_currently,"Are you currently incarcerated?",,,"您目前被監禁了嗎？","¿Está actualmente encarcelado?",,,,,,,,,,
c19.eligibility.question/health.are_you_an_adult_with,"Are you an adult with an intellectual or developmental disability?",,,"您是智障或發育障礙的成年人嗎？","¿Es usted un adulto con una discapacidad intelectual o del desarrollo?",,,,,,,,,,
c19.eligibility.question/age.are_you_age_35,"Are you age 35+?",,,"您年齡在35歲以上嗎？","¿Tienes más de 35 años?",,,,,,,,,,
c19.eligibility.question/long_term_care_resident.are_you,"Are you enrolled in a Medicaid long-term care program?",,,"您是否參加了Medicaid長期護理計劃？","¿Está inscrito en un programa de atención a largo plazo de Medicaid?",,,,,,,,,,
c19.eligibility.question/people_of_color.is,"Are you 16+ and is your zip code covered by the Hard-Hit Community Vaccination Strategy?",,,"您是16歲以上的人嗎？Hard-Hit社區疫苗接種策略是否涵蓋您的郵政編碼？","¿Tiene más de 16 años y su código postal está cubierto por la estrategia de vacunación de la comunidad Hard-Hit?",,,,,,,,,,
c19.eligibility.question/people_of_color.are_you,"Are you an English language learner or a member of an immigrant/refugee community?",,,"您是英語學習者還是移民/難民社區的成員？","¿Aprende inglés o es miembro de una comunidad de inmigrantes / refugiados?",,,,,,,,,,
c19.eligibility.question/people_of_color.do,"Do you live in a Black, Indigenous and people of color (BIPOC) household?",,,"您是否住在黑人，原住民和有色人種（BIPOC）家庭中？","¿Vive en un hogar de negros, indígenas y de color (BIPOC)?",,,,,,,,,,
c19.eligibility.question/health.are_you_currently_hospitalized,"Are you currently hospitalized and diagnosed with a high-risk medical condition?",,,"您當前正在住院並且被診斷出患有高風險的醫療狀況嗎？","¿Está actualmente hospitalizado y diagnosticado con una condición médica de alto riesgo?",,,,,,,,,,
c19.eligibility.question/housing.are_you_currently,"Are you currently living in a transient housing facility?",,,"您目前住在臨時住房中嗎？","¿Vive actualmente en una instalación de vivienda transitoria?",,,,,,,,,,
c19.eligibility.question/age.are_you_age_30,"Are you age 30+?",,,"您年滿30歲嗎？","¿Tiene más de 30 años?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_a_nevada,"Are you a Nevada System of Higher Education (NSHE) frontline educator or staff?",,,"您是內華達州高等教育系統（NSHE）的一線教育工作者還是工作人員？","¿Es usted un educador o personal de primera línea del Sistema de Educación Superior de Nevada (NSHE)?",,,,,,,,,,
c19.eligibility.question/health.are_you_currently_receiving,"Are you currently receiving hospital-based treatment and diagnosed with a high-risk medical condition?",,,"您當前是否正在接受以醫院為基礎的治療，並被診斷出患有高危疾病？","¿Recibe actualmente un tratamiento hospitalario y se le diagnostica una afección médica de alto riesgo?",,,,,,,,,,
c19.eligibility.question/people_of_color.are_you_a,"Are you a member of a disproportionately impacted population (especially a racial/ethnic minority group) at increased risk of acquiring or transmitting COVID-19?",,,"您是否是受感染或傳播COVID-19風險增加的，受到不成比例影響的人群（尤其是種族/少數民族群體）的成員？","¿Es usted miembro de una población afectada de manera desproporcionada (especialmente un grupo minoritario racial / étnico) con mayor riesgo de adquirir o transmitir COVID-19?",,,,,,,,,,
c19.eligibility.question/health.are_you_aged,"Are you aged 16+ with disabilities and receiving SSI or SSDI benefits?",,,"您是否有16歲以上的殘障人士並獲得SSI或SSDI福利？","¿Tiene más de 16 años con discapacidades y recibe beneficios de SSI o SSDI?",,,,,,,,,,
c19.eligibility.question/health.are_you_receiving,"Are you receiving long term services and supports through the state's Medicaid waiver or state plan services?",,,"您是否通過州的醫療補助豁免或州計劃服務獲得長期服務和支持？","¿Recibe servicios y apoyos a largo plazo a través de la exención de Medicaid del estado o los servicios del plan estatal?",,,,,,,,,,
c19.eligibility.question/health.are_you_homebound,"Are you homebound or otherwise unable to leave your home to get to a vaccination site, even with assistance?",,,"您是否出門在外，甚至在協助下也無法離開家到疫苗接種地點？","¿Está confinado en su hogar o no puede salir de su hogar para llegar a un lugar de vacunación, incluso con ayuda?",,,,,,,,,,
c19.eligibility.question/essential_worker.are_you_classified,"Are you classified as a frontline worker or are you age 16+ and live in the same household as someone classified as a frontline worker?",,,"您是否被歸類為一線工作者，或者您年滿16歲並與被歸類為一線工作者的人住在同一家庭？","¿Está clasificado como trabajador de primera línea o tiene más de 16 años y vive en el mismo hogar que alguien clasificado como trabajador de primera línea?",,,,,,,,,,
c19.eligibility.question/health.are_you_a_person_aged,"Are you a person aged 16+ with intellectual and developmental disabilities?",,,"您是16歲以上的智力和發育障礙者嗎？","¿Es usted una persona mayor de 16 años con discapacidades intelectuales y del desarrollo?",,,,,,,,,,
c19.eligibility.question/health.are_you_age_35,"Are you age 35+, and have a high-risk medical condition?",,,"您是否年滿35歲，並且有高風險的醫療條件？","¿Tiene más de 35 años y padece una afección médica de alto riesgo?",,,,,,,,,,
c19.eligibility.question/age.are_you_20,"Are you 20+?",,,"你是20歲以上嗎？","¿Tienes más de 20 años?",,,,,,,,,,
c19.link/scheduling.phone.usa,"800-232-4636",,,,,,,,,,,,,,
c19.link/scheduling.phone.description.usa,"CDC Info Hotline",,,,,,,,,,,,,,
